"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Dan H","https://www.tripadvisor.com/Profile/dhogan2","","Anderson, SC","5","Jul 2024 • Couples","Page AZ to Grand Canyon PGP1","This was the flight of a lifetime for us! Doug, our pilot was professional,  knowledgeable and extremely friendly. I cannot recommend the PGP1 tour highly enough.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/e1/7c/64/caption.jpg","Written July 17, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Julie C","https://www.tripadvisor.com/Profile/O2793HNjuliec","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","","5","Jun 2024 • Friends","A ""Must DO"" Aerial Tour!","Just such an amazing experience...from Lindsey's warm welcome when we arrived to the pilots navigating the journey! I would highly recommend this tour...it is truly a once in a life time experience what will open your eyes in so many ways! Seeing the Grand Canyon from above, in all its wonder, will delight you and the learnings you will walk away with will leave you in awe! You will not be disappointed!","Friends","0","","Written June 11, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Lyn B","https://www.tripadvisor.com/Profile/Doitwhileyoucan","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/74/avatar056.jpg","","4","May 2024 • Couples","it was theoretically a great tour, but did not live up to our expectations for the cost.","It was a truly wonderful experience to see the stunning landscape from 10,000 feet. The plane is very small and I was somewhat nervous, but our pilot Brandon, was very understanding and helped put me at ease. The guide at  Monument Valley tour was not great. We paid for a taco lunch, which we were given to eat in the truck, at the designated tour stop. As soon as we finished our horrible tacos, he said ""we had taken too long eating it and now had to go back to the plane""...no tour! Having paid over $1000.00 each it was a disappointing experience.","Couples","0","","Written May 28, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"LeeleeBG","https://www.tripadvisor.com/Profile/41leeb","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","Perth, Australia","5","","Absolutely fantastic tour!","Our Grand Canyon Signature Tour - South Rim with Hummer Ground Tour was an absolutely amazing experience, flying over the desert from Phoenix to the Grand Canyon, passing over Sedona, Flagstaff, Mt Humphries (which still had snow on it). Once we landed at the Grand Canyon Airport the tour took us on a Hummer trip around the South Rim of the Canyon.  Photos don’t do this vista enough justice.  The rock formations, colours, size and sheer magnificence was simply awe inducing. Our guides,  both the pilot Nico and the Hummer driver Trey were fantastic; so knowledgeable and interesting and always helpful. We had such a fabulous time. Thanks Westwind for making this an amazing highlight.  Your communication, organisation and friendly guides were fantastic.","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/69/21/1e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/69/21/1d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/69/21/1c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/69/21/1b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/69/21/1a/caption.jpg","Written May 27, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Voyager47809428912","https://www.tripadvisor.com/Profile/Voyager47809428912","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","5","May 2024 • Family","The best Air Tour Experience","The Trip was fantastic and I could not ask for a better pilot great customer service . I would definitely recommend to anyone looking to go by air to the Grand Canyon.","Family","0","","Written May 27, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sarah O","https://www.tripadvisor.com/Profile/W2956FZsaraho","","","5","May 2024 • Couples","Amazing experience!","We are from New England and have never been out West. This was the best way to see the Grand Canyon because we got to see almost all of it. We were staying in Scottsdale and didn’t want to spend a whole day driving out there and back. This tour was perfect!  We flew over Sedona, the desert, then all around the Grand Canyon. Great way to experience the scenery and see so much of the Canyon. The Grand Canyon was breathtaking!  Brandon was a great pilot, pointing out different spots along the way. We had never been in a small plane before and he made us feel safe and comfortable. He warned us that the landing may be bumpy, but honestly it was smoother than some commercial flights I’ve been on. Highly recommend!!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/11/8d/ff/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/11/8d/fe/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/11/8d/fd/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/11/8d/fc/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/11/8d/fb/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/11/8d/fa/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/11/8d/f9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/11/8d/f8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/11/8d/f7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/11/8d/f6/caption.jpg","Written May 5, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Shane M","https://www.tripadvisor.com/Profile/skm0311","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg","","5","Apr 2024 • Family","Great experience all around and very convenient","Great experience all around, can't beat it for doing a half-day tour! Airport was very convenient, pilot was awesome, and really fantastic views from the plane and at the canyon.","Family","0","","Written April 4, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Laurie A","https://www.tripadvisor.com/Profile/535lauriea","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","","5","Apr 2024 • Couples","The BEST way to see the Grand Canyon and Monument Valley!","My husband and I were so nervous about getting on a small plane but the Westwind staff put us at ease right away and our pilot, “Hollywood”, was amazing!  The views from the plane really can’t be truly captured in photos. It was amazingly beautiful!  The Monument Valley ground tour gave us a lot of history and served us a delicious authentic taco lunch before flying back to Phoenix. I highly recommend Westwind Air Service and imagine whichever tour you select will be unforgettable!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/c8/93/b4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c8/93/b3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c8/93/b2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c8/93/b1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c8/93/b0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c8/93/af/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c8/93/ae/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c8/93/ad/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c8/93/ac/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c8/93/ab/caption.jpg","Written April 3, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Caryl H","https://www.tripadvisor.com/Profile/carylh2023","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg","","5","","Wonderful experience","Westwind was the easiest to work with. They are very accommodating in answer your questions if you have any. Westwind also keep you updated on any changes that might be needed. Our pilot. Brandon was amazing. The takeoffs and landings are the smoothest ever. On the return flight there were some storms in the area and he did a fantastic job, avoiding all, IFor us, this was a once in a lifetime experience. We highly recommend this company.","","0","","Written April 2, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"nic w","https://www.tripadvisor.com/Profile/391nicolew","https://media-cdn.tripadvisor.com/media/photo-o/18/bb/f2/46/caption.jpg","Coventry, UK","5","","Absolutely perfect","Absolutely blown away with this experience, everything was perfect form the flight to the hummer tour. We felt safe, and informed about the GC. The time flying in the canyon was amazing if we were the only people there.","","0","","Written March 17, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Eric J","https://www.tripadvisor.com/Profile/ericjW5718OT","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","","5","Jan 2024 • Family","Cloud 9 Canyon Excursion","The folks at Westwind Air do it right. Top notch service. We were greeted with smiling professional people. Snacks and beverages all ready for us. Our pilot ( Doug) was fantastic. Skilled, thougtful, and informative. Even took pics for us and we had the plane to ourselves.<br />Once we landed at the South Rim our Hummer and guide were waiting for us. Jerry is a Navajo and knows the area he grew up in extensively.  He was also very patient as we travelled with two young ones. All the stops were awe inspiring and we were fed an excellent, personally made lunch right next to the canyon. <br />I would personally recommend this means of seeing the Grand Canyon to be high on one's bucket list. Kudos to the Westwind Air team and thank you for a family memory we will cherish and never forget!<br /> Eric Riediger","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/9e/b5/d2/caption.jpg","Written March 13, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Shapleigh I","https://www.tripadvisor.com/Profile/shapleighi","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/86/16/e0/caption.jpg","Reading, PA","5","","Best Tour Ever! Don’t Miss It!","A fantastic trip with views you will never get to see from the ground. Then when you do land at Grand Canyon Village and take the Humvee part of the tour you will be blown away again by the sheer beauty of the Grand Canyon and some of the lookout points where you stop.<br />One of the best parts of our trip was our pilot - Carla. She has 30 years experience flying, and a great sense of humor. The tour is pre-narrated which you hear through your headphones in the plane, but Carla cuts in from time to time to add some great tidbits. She also has a great sense of humor! WELL WORTH THE PRICE OF THE TICKET!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/86/15/78/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/86/15/77/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/86/15/76/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/86/15/75/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/86/15/73/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/86/15/72/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/86/15/71/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/86/15/70/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/86/15/6f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/86/15/6e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/86/15/6d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/86/15/6c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/86/15/6b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/86/15/6a/caption.jpg","Written February 28, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Tammy T","https://www.tripadvisor.com/Profile/W2009PHtammyt","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","","5","Feb 2024 • Family","AMAZING TOUR!","Highly recommend Westwind!!  We had an amazing experience from start to finish!  The tour coordinator and pilot were very polite and knowledgeable.  The views were incredible. I cannot say enough good things about it!!","Family","0","","Written February 26, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"SIauNaturale","https://www.tripadvisor.com/Profile/SIauNaturale","https://media-cdn.tripadvisor.com/media/photo-o/07/11/73/36/siaunaturale.jpg","Reading, PA","5","","Spectacular Trip with stunning views of the Grand Canyon, as well as several other places along the way!","This was a phenomenal experience! Well worth the cost of the trip. When we checked in we were met by extremely friendly staff. Carla, our pilot, was absolutely terrific. Very informative and also a very experienced pilot who made us all feel very comfortable. The flight went over Sedona, and Flagstaff and then there it was - the Grand Canyon! Pictures will never do it justice. You have to see it with your own eyes to appreciate the raw beauty. After touring the Grand Canyon from the air we landed at the Grand Canyon airport and went into the Grand Canyon National Park through the East entrance. We were taken to several lookout points on the South Rim, and experienced several more moments of wow from the ground. The tour guide we had on the ground gave us some interesting facts along the way. We highly recommend this trip for anyone not wishing to take a helicopter, or not wishing to drive 4 hours one way, from the Scottsdale area. We reported at 7:30 am, took off at 8, and returned around 2:30 pm. The return flight took a more western route back so there were more places to see. Definitely one of those bucket list items!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/18/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/17/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/16/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/15/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/14/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/13/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/12/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/11/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/10/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/0f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/0e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/0d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/0c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/0b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/0a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/09/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/08/caption.jpg","Written February 21, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Terrance W","https://www.tripadvisor.com/Profile/361terrancew","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","","5","Feb 2024 • Couples","Canyon tour with Hummer guide.tour","Pilot was informative and great and Bucks guide Jerry the best! Had a great day with 3 other couples. Doesn’t get much better than this.","Couples","0","","Written February 20, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Andy L","https://www.tripadvisor.com/Profile/AndyL-SB","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","5","Jan 2024 • Couples","Amazing","This is the third time I have taken this trip and it never ceases to amaze. You cannot appreciate the Grand Canyon from just seeing pictures and flying over and through. It gives a great perspective. I recommend that anyone visiting the Phoenix area spend a day taking this trip, even if they have been to the Canyon before, as I was on a one week rafting trip. <br />The views of Sedona are amazing also.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/51/9a/5a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/51/9a/59/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/51/9a/58/caption.jpg","Written January 29, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Robert S","https://www.tripadvisor.com/Profile/Q9635CSroberts","","","5","Dec 2023 • Family","AWESOME ","AMAZING ABSOLUTELY AWESOME<br />Staff and overall experience were incredible.  I never send reviews on, but want everyone to know how much i am recommending up and down to the team at Westwind <br />nothing could of been better and a memory of a lifetime - greatest day <br />from the incredible welcoming at the terminal to the touching down at end just perfect ","Family","0","https://media-cdn.tripadvisor.com/media/photo-o/2b/22/2a/ca/caption.jpg","Written January 2, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Freedom721440","https://www.tripadvisor.com/Profile/Freedom721440","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","","5","Dec 2023 • Couples","Only way to see the Grand Canyon!","This is a must go trip! The experience was top-notch. You will never experience the views of the Grand Canyon or Sedona without a aerial trip. Carla our captain, experience not only as a pilot, but as a tour guide in the air.  It was lovely to have the headset with a guided tour and acoustic music- not engine noise. The hummer ride with Trey to all the great spots for phots and information made this a whole experience that my husband and I will never forget. ","Couples","0","","Written December 30, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
