"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Kylie M","https://www.tripadvisor.com/Profile/Kylievm16","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","Hamilton, Canada","5","Dec 2024 • Solo","Fantastic ride!","Such an amazing way to see the Grand Canyon. Our pilot Dylan was fantastic, gave great commentary and was very safe! Great views from all sides. A truly amazing experience.","Solo","0","","Written December 1, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Neil M","https://www.tripadvisor.com/Profile/NeilMat","https://media-cdn.tripadvisor.com/media/photo-o/2a/16/79/a4/neil-m.jpg","Crawley, UK","5","Nov 2024 • Couples","WOW, Worth the $$'s","Took this helicopter trip and was not disappointed at all.<br /><br />Jeff, our pilot, gave us our briefing and a very clear commentary throughout our flight. <br /><br />Trip wasn't cheap but it was well worth the money.","Couples","0","","Written November 9, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Resort07105149303","https://www.tripadvisor.com/Profile/Resort07105149303","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg","","5","Nov 2024 • Solo","I was able to cross this off my list with a smile on my face!","Phenomenal experience from start to finish.  Pilot not only described what you were seeing, he answered all questions.","Solo","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/fd/92/49/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/fd/92/48/caption.jpg","Written November 2, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Steve","https://www.tripadvisor.com/Profile/greatplanetearth","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","","5","Oct 2024 • Friends","Incredible - Do It if You can !","This experience was totally amazing and life-time experience.  Everybody was so professional, courteous and safety minded.  The views were spectacular - a must do if you can.<br /><br />Our pilot James?  made the experience very special and fun.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-s/2d/d8/13/e6/caption.jpg","Written October 20, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Roberto D","https://www.tripadvisor.com/Profile/RobertoD99","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","D.F.","5","Sep 2024 • Family","Highly recommended","We took the tour from Las Vegas leaving by truck picked us up at 6:30 am, the bus well, the very friendly Guide, made some stops for us to buy food and to stretch our legs since they are 4 hours on the way, to those who were going to the helicopter we got off first and there they checked that the weight we gave was correct, we waited a few minutes and took us to the helicopter of the Maverick line to give us the tour, all very friendly, the pilot explained perfectly everything we had to know before boarding, and already climbed we headed to a beautiful and impressive adventure, which is to see the Grand Canyon flying over and seeing beautiful landscapes, all wonderful, last about 45 minutes we returned and picked up the bus and continued the tour giving us a lunch, we went to a place with several viewpoints and shops to buy souvenirs and other interesting things that sell, everything really very well, we returned to Vegas still making some stops, we arrived at about 7 pm-night, it is a tour highly recommended.","Family","0","","Written October 9, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"ak_vt","https://www.tripadvisor.com/Profile/ak_vt","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","","5","Oct 2024 • Friends","Amazing!!","Fantastic experience with unmatched views of the canyon!   A must-do bucket list experience!   Professional staff and we loved our pilot!  Thanks again!","Friends","0","","Written October 6, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Scenic35907643318","https://www.tripadvisor.com/Profile/Scenic35907643318","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg","","5","Sep 2024 • Couples","100% recommendation was Sensational","On our USA tour a must visit .<br />Had picked the 45 min can only say the money is definitely worth it ,<br />where I have to say 1 photo could be included for free ,<br />at this price.<br />It was breathtaking, sensational, <br />Massive ,<br />Madness had never experienced anything so beautiful before.<br />Thanks also to the pilots who brought us back to the ground well.<br />1000% recommendation from me an experience you will never forget again .<br />LG from AUSTRIA","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/a6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/a5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/a4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/a3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/a2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/b2/d7/a1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/a0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/9f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/9e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/9d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/9c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/b2/d7/9b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/b2/d7/9a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/b2/d7/99/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/98/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/b2/d7/97/caption.jpg","Written October 4, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"fuegosadie","https://www.tripadvisor.com/Profile/fuegosadie","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg","Trabuco Canyon, CA","5","","A must do adventure","The pilot James, briefed us and took us on our way to an extraordinary adventure that I would recommend to anyone traveling to see the Grand Canyon.  We wore headsets and he provided us with the commentary about this fabulous place.  45 minutes long and there were 4 passengers and a beautiful clear day with golden glow of Aspen leaves.","","0","","Written October 3, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Pollok1","https://www.tripadvisor.com/Profile/Pollok1","https://media-cdn.tripadvisor.com/media/photo-o/07/84/6c/3c/pollok1.jpg","Glasgow, UK","5","","America Western Tour ","Excellent helicopter tour of The Grand Canyon. Had a great seat on the window side at the front so got some excellent photos of The Canyon.","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/d2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/d1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/d0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/cd/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/cc/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/cb/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/ca/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/c9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/c8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/c7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/c6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/c5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/c4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/c3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/c2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/c1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/c0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/bf/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/bd/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/bc/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/bb/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/ba/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/b9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/b8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/b7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/b6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/b5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ad/1a/b4/caption.jpg","Written October 1, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Michael G","https://www.tripadvisor.com/Profile/M8895JSmichaelg","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","","5","Sep 2024 • Family","Great Experience with Grand Canyon and pilot","Awesome way to experience the true size and beauty of the Grand Canyon. Our pilot James is an extremely experienced veteran with a great personality and sence of humor. Very knowledgeable about canyon details. We would highly recommend this tour to anyone...","Family","0","","Written September 29, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"OG_LANKS","https://www.tripadvisor.com/Profile/OG_LANKS","https://media-cdn.tripadvisor.com/media/photo-m/1280/27/f7/52/18/og-lanks.jpg","Exeter, UK","5","","Worthwhile heli flight","Good heli, good pilot, beautiful views, well worth it. Shane was interesting to talk to and some of the views were spectacular.","","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/a7/9c/9d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a7/9c/9c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a7/9c/9b/caption.jpg","Written September 29, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Donnie J","https://www.tripadvisor.com/Profile/donniej158","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","","5","Sep 2024 • Couples","Wonderful and easy.","Great ride with Branson, beautiful views of spectacular wonder. Would recommend to anyone who has the opportunity, take this leap!","Couples","0","","Written September 27, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Angel M","https://www.tripadvisor.com/Profile/Angel00225","https://media-cdn.tripadvisor.com/media/photo-l/01/2a/fd/9e/avatar.jpg","","5","Sep 2024 • Couples","Breathtaking views, very comfortable ride. Highly recommend!","It's hard to find the words about how awesome this tour is. Initially we had some issues confirming the tour, but the communication was wonderful and we still managed to get on at our scheduled time. <br />The flight itself was amazing. The pilot made sure that we all got to see very well and that we were comfortable. He took us up to the canyon and it was breath-taking to see everything from above. We went along the south rim and then up to the north rim so we got to see several different sides of the canyon. The flight was smooth and comfortable, and I would do it again in a heart beat! SO well worth the cost, it's a once in a lifetime experience and I am so glad we did this!","Couples","0","","Written September 23, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Elizabeth M","https://www.tripadvisor.com/Profile/474elizabethm","https://media-cdn.tripadvisor.com/media/photo-o/05/5a/b1/9f/elizabeth-m.jpg","Tampa, FL","5","","Amazing heli trip of the Grand Canyon with Maverick!","Brian was our pilot and was so wonderful at pointing out important landmarks and giving us a smooth flight.  We went at 8am which I highly recommend!  The 45 minute flight is fantastic for seeing a lot of the gorgeous Grand Canyon.  This is 100% worth the money and a bucket list experience!","","0","","Written September 22, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Treibenlassen","https://www.tripadvisor.com/Profile/treibenlassen","https://media-cdn.tripadvisor.com/media/photo-o/04/8e/7b/b1/treibenlassen.jpg","Bern, Schweiz","5","Sep 2024 • Couples","Recommended! Very nice experience","Everything very professional, you feel in good hands from check-in to landing.<br />Very friendly and motivated pilot who explained a lot to us. <br />The flight itself very impressive when you fly over the edge like that!  Leaves lasting memories.<br />A bit expensive, but that's a good thing, otherwise there would be many more Flights...","Couples","0","","Written September 21, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kimbies","https://www.tripadvisor.com/Profile/herrickil","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","Taylorville, IL","5","","Magic Carpet Ride","Our pilot, John, was excellent. He answered questions and offered great geography and historical info about the Grand Canyon. MHe was professional and reassuring. He also had a great playlist to enjoy 🎧🎶.<br /><br />We were amazed with spectacular views and will never forget this incredible experience. Highly recommend and would do it again!!","","0","","Written September 18, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"CaseyJ","https://www.tripadvisor.com/Profile/355cassiej","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","","4","","Get on the left side of the helicopter or the front row.","I loved this so much but I missed so much sitting on the right side of the helicopter in the second row. I didn’t get to see the canyon as much nor did I get to see the two rivers merge into one.<br /><br />I’m sure there’s a required flight path and all but I so wish the tour went clockwise and counterclockwise so that each side got to see the canyon in its full glory. I saw a lot of trees. I paid to see the canyon.","","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/6b/fd/5c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/6b/fd/5b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/6b/fd/5a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/6b/fd/59/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/6b/fd/58/caption.jpg","Written September 9, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Anders K","https://www.tripadvisor.com/Profile/klestrups","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg","Horsens, Denmark","5","","Do not miss this opportunity","What an amazing experience, not only the breathtaking scenery but the staff at the counter and the pilot that flew us, amazing how such friendly staff can make an amazing experience even better. <br />Nice helicopter with A/C, nice music and a pilot who knew a lot about the area aside from facts alone.","","0","","Written September 4, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"AM","https://www.tripadvisor.com/Profile/Sherpa21711050263","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg","Clearwater, FL","5","","A must do for the best view of the Grand Canyon!","This was a birthday gift for my husband.  We had a perfect morning to view the Grand Canyon, the weather was amazing, our pilot Josh was great...he called out so many points of interest during our flight. Definitely would recommend this, it was an amazing experience!!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/57/b6/a2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/57/b6/a1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/57/b6/a0/caption.jpg","Written September 2, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Barbara M","https://www.tripadvisor.com/Profile/Magnaghib","https://media-cdn.tripadvisor.com/media/photo-o/1b/c2/a6/f8/magnaghib.jpg","Ceresole Alba, Italy","5","Aug 2024 • Family","Unforgettable experience","Friendly staff, David our driver the best!!!Nice and attentive with children, provides detailed explanations of what you see and conveys great safety to Guide throughout the trip!<br />Thank you so much!!!!","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/4b/df/19/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/4b/df/18/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/4b/df/17/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/4b/df/16/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/4b/df/15/caption.jpg","Written August 28, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Della and Jules S","https://www.tripadvisor.com/Profile/DellaandJulesS","https://media-cdn.tripadvisor.com/media/photo-s/02/e6/81/58/della-and-jules-s.jpg","Kingsdown, UK","5","Jul 2024 • Couples","Fabulous Grand Canyon trip","Amazing helicopter trip and we were upgraded because there were insufficient people for our original flight time.  6 passenger seats but only 4 on our trip so plenty of space.  The pilot, James, was friendly and knowledgeable. An excellent 40 minute trip","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/4a/2a/38/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/4a/2a/37/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/4a/2a/36/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/4a/2a/35/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/4a/2a/34/caption.jpg","Written August 28, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Julia B","https://www.tripadvisor.com/Profile/G4010GJjuliab","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg","","5","","Excellent customer service","Exceptional service and excellent customer care. Pilot and helper’s very attentive to customer needs. I will recommend this to our friends","","0","","Written August 25, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Andreas","https://www.tripadvisor.com/Profile/MaxWetzger6","","Munich, Germany","5","Aug 2024 • Solo","Clear Recommendation","Good organization, professional pilot, breathtaking views and insights into the Grand Canyon that you can only get in flight. So a clear Recommendation for anyone who can and will afford it.","Solo","0","","Written August 15, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Shorti","https://www.tripadvisor.com/Profile/Voyager18176550021","https://media-cdn.tripadvisor.com/media/photo-o/26/cb/89/b5/voyager18176550021.jpg","Ellwangen, Germany","5","","Incredibly impressive","Pilot Jeff was super 🤩 nice, informative, quiet... and the flight is (provided you have the necessary change) a MUST. You don't get such impressions from the edge of the canyon. Booking Referral, processing, execution-all super professional. Thanks for that 👍🏻","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/21/1a/c7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/21/1a/c6/caption.jpg","Written August 12, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Judy B","https://www.tripadvisor.com/Profile/JudyB785","https://media-cdn.tripadvisor.com/media/photo-o/06/61/c7/99/judy-b.jpg","Stafford, UK","5","","A Must Do","A must do for anyone visiting the Grand Canyon!<br />Our flight was booked for 8am and we arrived in good time. Check in was easy and we were fully briefed by our pilot about safety about what to expect. <br />The flight was a full 45 minutes and took in a considerable part of the Canyon. <br />Our pilot, whose name I can’t recall, provided lots of information about the Canyon and what we were seeing from the air, and we were about to marvel at the beauty of the Canyon from above.","","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/1e/50/96/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/1e/50/95/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/1e/50/94/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/1e/50/93/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/1e/50/92/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/1e/50/91/caption.jpg","Written August 11, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Pfl","https://www.tripadvisor.com/Profile/fprd","","","5","Aug 2024 • Family","Incredible flight","Exceptional flight! Thanks to the pilot Matt extra and so nice...full of explanations <br />We keep an unforgettable memory","Family","0","","Written August 5, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Anoniem","https://www.tripadvisor.com/Profile/anoniem835","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","","5","","Awesome!!","Fantastic!! What a special experience to fly in a helicopter over such a magical landscape. Our pilot, Dillon, was great. He told a lot about the area and made it a very nice flight for everyone. Recommended!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/02/23/91/caption.jpg","Written July 31, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
