"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"SIauNaturale","https://www.tripadvisor.com/Profile/SIauNaturale","https://media-cdn.tripadvisor.com/media/photo-o/07/11/73/36/siaunaturale.jpg","Reading, PA","5","","Spectacular Trip with stunning views of the Grand Canyon, as well as several other places along the way!","This was a phenomenal experience! Well worth the cost of the trip. When we checked in we were met by extremely friendly staff. Carla, our pilot, was absolutely terrific. Very informative and also a very experienced pilot who made us all feel very comfortable. The flight went over Sedona, and Flagstaff and then there it was - the Grand Canyon! Pictures will never do it justice. You have to see it with your own eyes to appreciate the raw beauty. After touring the Grand Canyon from the air we landed at the Grand Canyon airport and went into the Grand Canyon National Park through the East entrance. We were taken to several lookout points on the South Rim, and experienced several more moments of wow from the ground. The tour guide we had on the ground gave us some interesting facts along the way. We highly recommend this trip for anyone not wishing to take a helicopter, or not wishing to drive 4 hours one way, from the Scottsdale area. We reported at 7:30 am, took off at 8, and returned around 2:30 pm. The return flight took a more western route back so there were more places to see. Definitely one of those bucket list items!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/18/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/17/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/16/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/15/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/14/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/13/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/12/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/11/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/10/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/0f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/0e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/0d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/0c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/79/1d/0b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/0a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/09/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/79/1d/08/caption.jpg","Written February 21, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Andy L","https://www.tripadvisor.com/Profile/AndyL-SB","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","5","Jan 2024 • Couples","Amazing","This is the third time I have taken this trip and it never ceases to amaze. You cannot appreciate the Grand Canyon from just seeing pictures and flying over and through. It gives a great perspective. I recommend that anyone visiting the Phoenix area spend a day taking this trip, even if they have been to the Canyon before, as I was on a one week rafting trip. <br />The views of Sedona are amazing also.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/51/9a/5a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/51/9a/59/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/51/9a/58/caption.jpg","Written January 29, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Freedom721440","https://www.tripadvisor.com/Profile/Freedom721440","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","","5","Dec 2023 • Couples","Only way to see the Grand Canyon!","This is a must go trip! The experience was top-notch. You will never experience the views of the Grand Canyon or Sedona without a aerial trip. Carla our captain, experience not only as a pilot, but as a tour guide in the air.  It was lovely to have the headset with a guided tour and acoustic music- not engine noise. The hummer ride with Trey to all the great spots for phots and information made this a whole experience that my husband and I will never forget. ","Couples","0","","Written December 30, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Robert G","https://www.tripadvisor.com/Profile/Maps611951","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","","5","Nov 2023 • Family","The “Grand” Adventure ","The aerial tour of Sedona, Flagstaff and, of course, the Grand Canyon was fabulous. This was further enhanced by the south rim Hummer tour. This was all followed up with a bonus, delightful  IMAX film about the evolution of the Grand Canyon. Everyone at Westwind was very helpful, friendly and professional. Pedro, our pilot, was a delightful pleasure. Besides the fabulous visual experience, the highlight of the trip for me was the opportunity to sit in the copilot’s seat for the return flight. I felt like a kid again. ","Family","0","","Written November 30, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"stevenloyens","https://www.tripadvisor.com/Profile/stevenloyens","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","London, UK","5","Nov 2023 • Couples","Not just a pretty view after all","Evidently, the view is amazing, but it's the friendliness and top notch customer service that stands out. Pearl is amazing! The whole team go the extra mile to make sure your experience, not just the view, is unforgettable.","Couples","0","","Written November 13, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Leslie","https://www.tripadvisor.com/Profile/andreacH5132BQ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","Ontario, Canada","5","Sep 2023 • Couples","Plane Hummer Canyon wow wow wow","My husband I thoroughly enjoyed our plane ride to the Canyon with the pilot making sure we saw the beautiful canyon from above . Could not stop taking photos. When we arrived at the Canyon we took a prearranged hummer tour of the Canyon from the ground which was excellent! <br />What a fantastic experience from beginning to end . Strongly recommend this bundled tour ","Couples","0","","Written September 25, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Frank W","https://www.tripadvisor.com/Profile/fwillson1010","","Dublin, OH","5","May 2023 • Couples","Westwind Signature Grand Canyon Tour Exceeds Expectations","This was my anniversary gift for my wife and it exceeded every expectation. The staff, pilots and our tour guide on the ground (different company by Westwind coordinates for you) were all outstanding. <br /><br />The plane seats 10 (I think). You need to be comfortable in a small plane with minor turbulence. The narration was very informative. <br /><br />Make sure you order lunch beforehand. If you book through your hotel (like we did) make sure you tell them to order you lunch. Bring a lot of water. It isn’t a very physical tour but you will want to stay hydrated. If you go in the spring or fall don’t forget that it is noticeably cooler up at the Grand Canyon than it is in Phoenix. Caden our pilot and Gigi our tour guide did an outstanding job! ","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/29/26/24/14/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/29/26/24/13/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/29/26/24/12/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/29/26/24/10/caption.jpg","Written May 16, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"dawn","https://www.tripadvisor.com/Profile/Escape49205065608","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","Jacksonville, NC","5","","Way more than imagined!!","This was an experience and way more than imagined!  Such an easy day because Westwind Tours took care of everything. Easy flights thanks to Caden and Carla and an amazing experience with the Hummer Tour with Buckwild Tours and Tre Soule.  The right amount of time and expert commentary as we went to amazing overviews of the canyon with guidance of where we were in comparison to other areas of the canyon. The flyover of the canyon was simply spectacular.  We highly recommend this tour and Westwind alongside Buckwild Hummer Tours!!","","0","","Written April 21, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Rebecca C","https://www.tripadvisor.com/Profile/rebeccacB4820HF","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","","5","","Family trip to GC","Was an amazing experience. Everyone we dealt with was beyond nice and helpful. Our pilot, Noah, was wonderful and helped ease our nervous children. The overhead views were spectacular. We are so glad we made this decision instead of driving!!!","","0","","Written April 10, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Cathy S","https://www.tripadvisor.com/Profile/F7613FCcathys","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","","5","Apr 2023","Amazing","This was my second time flying with West Wind and they are fantastic! I couldn’t be happier. Flying over the Grand Canyon with Carson our pilot was an amazing experience and I can’t wait to fly with them again.","","0","","Written April 4, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"lovingabe","https://www.tripadvisor.com/Profile/lovingabe","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","Hamilton, OH","5","Mar 2023 • Friends","Well worth the cost","This was a great day. The pilot did an awesome job after we hit severe turbulence over the Grand Canyon. The ground tour was great as well and in spite of less than perfect weather, we saw great beauty and had great fun. Even the optional box lunch was very good. I’d highly recommend this tour.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-w/28/6e/9d/d5/signature-tour-grand.jpg
https://media-cdn.tripadvisor.com/media/photo-w/28/6e/9d/b3/signature-tour-grand.jpg
https://media-cdn.tripadvisor.com/media/photo-w/28/6e/9d/91/signature-tour-grand.jpg","Written March 11, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Alicia M","https://www.tripadvisor.com/Profile/V9049ZSaliciam","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","","5","Jan 2023","A grand way to to the Grand Canyon","This trip was totally worth it. Everyone at Westwinds was friendly. The narrated flight was informative. The scenery was beautiful. The convenience from Phoenix was awesome. <br /><br />The ground portion was chilly given it was super snowy and the Hummer was more suited to warmer weather. They had plenty of blankets. Our guide was friendly and shared his Navajo culture with us.<br /><br />The arial trip over the Canyon was spectacular. I can't think of a better way to see the Grand Canyon. Especially since it was my first time seeing it. With this overview you can decide what else you want to see.","","0","","Written March 7, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Wendy K","https://www.tripadvisor.com/Profile/WCSK6212","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","Macon, GA","5","Dec 2022","Best tour of the whole trip!","We had an amazing time with Westwinds.  Carla was an amazing pilot and a joy to spend time with in the air.  Seeing the Canyon from the air was a special experience and unforgettable.  The ground tour with Buck Wild and our guide Gerry was also fantastic.  He was knowledgeable and a Navajo tribe member, so he shared many facts about the history and tribe territory of the Grand Canyon park. I would have loved more time there but we only had a day! This trip made the most of the time we had to spend. Seeing Sedona from the air after taking a ground tour was amazing since we could identity so many of the sites we had visited just a few days earlier.","","0","","Written January 1, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Emily L","https://www.tripadvisor.com/Profile/G8284WSemilyl","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","","5","Sep 2022","Perfect Grand Canyon experience!","My family of three had an amazing experience with Captain Carla on the Signature Tour! My son and I were very nervous, but Captain Carla was so kind and competent. We departed from Sedona and enjoyed a GORGEOUS flight to the Grand Canyon. It was so nice to avoid the drive time and traffic from Sedona. Upon arrival to the Grand Canyon, we walked out of the airport and right onto our Wild Buck Hummer tour. We were able to avoid the long entry line into the National Park and cruised right into our first stop. We were able to stop at a few gift shops and see several different viewing areas of the Grand Canyon. We then had a lovely picnic lunch with a beautiful view of the Grand Canyon. It was a memorable day! Thank you to Captain Carla and our Wild Buck tour guide for the fantastic day!","","0","","Written September 6, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Mrblaw","https://www.tripadvisor.com/Profile/Mrblaw","https://media-cdn.tripadvisor.com/media/photo-o/07/6d/61/be/mrblaw.jpg","Miami Lakes, FL","5","","Cool as $….","This was a last-minute reservation which was a great adventure. A one of a kind type of tour that was worth every single penny. Everyone had a great view from the plane and a great pilot/guide who was very informative. #karla. Everyone at this place is super nice very accommodating and made this probably one of the most amazing tours I’ve ever taken. The teenagers absolutely loved it – partly because of the private plane ride – as well as the entire experience.","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/25/33/7c/7d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/25/33/7c/7c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/25/33/7c/7b/caption.jpg","Written August 14, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"JaniceFC1","https://www.tripadvisor.com/Profile/JaniceFC1","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/95/avatar021.jpg","Holmdel, NJ","5","Apr 2022","Awe inspiring way to experience The Grand Canyon!","We had a once in a lifetime experience on Westwind's Signature Grand Canyon South and Ground Tour. I have a terrible fear of flying but I was desperate to be able to do this tour. If not today, when, was part of my logic. <br /><br />My husband and I arrived at Sedona Airport and watched our plane arrive and I was happy to see the size of the plane. The captain came through the gate, introduced herself  and asked if I was her guest! I told her I was and I was scared Sh**less:) Captain Carla was so kind and professional and assured me I would have a wonderful day and would be able to enjoy the flight. I was comforted by her kindness and assurances. <br /><br />Upon boarding the plane with 8 wide comfortable seats for guests I knew if I sat and buckled up I would not turn back:) I did it!<br /><br />The flight to the Grand Canyon was extremely calm and I found the guide information and soothing background music of the headset extremely calming! Captain Carla interupped the voice tour multiple times to point out various additional points of initerest! Captain even checked on how I was doing mid flight which was so kind!<br /><br />The first view of the Grand Canyon in the distance is awesome! As we flew around the Canyon, the pictures and videos do not do it justice of the awe you feel viewing it from above! I am so very thankful I was able to complete the tour and feel I was able to do it because of Captain Carla. The Carla Touch:)<br /><br />We were transferred to BuckWild Hummer Tour for the ground portion. I will review them on their page as well. Tom was our driver, the hummer was exceptionally comfortable, we traveled with a total of 12 guests. The rows of seats are stepped so the view from each row was great, not effected at all by persons in front of you! Great set up. Tom our driver was professional, and  extremely knowledgable of all things related to The Grand Canyon park. It was a pleasure to get to know him during our 3 hour tour. He obviously loves his job and shares that feeling with his guests!<br /><br />Our return flight to Sedona was a not as calm as outgoing  but Captain Carla tried to find some smoother air but it was impossible. Even with the slight occassional bumps the flight was awesome, the views are just indescribable!<br /><br />Thank you to Lindsey for arranging our reservation with kindness, and professionalism. Thank you to Captain Carla, without her calming, professionalism and expertise I don't know if I could have done it. Thank you to Tom for sharing his knowledge with us and his insights to The  Grand Canyon as well as his wife who arranged all the lunches for our gourp! <br /><br />I wish I could give this tour higher than a 5*!","","0","","Written April 9, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Baily L","https://www.tripadvisor.com/Profile/BailyLav","","","5","Aug 2021","Once in a lifetime experience!","This was one of the most unique experiences I have ever had! The flight from Phoenix to the Canyon was a bit nerve wracking, due to the small aircraft. Since there were only two of us on the tour, it was private which was nice but if you have a fear of flying this would not be for you. Paul, our pilot was awesome and helped us to feel safe based on his experience.  I loved how this tour included both the aerial view and the scenery of the Canyon on the ground. My husband and I were in Arizona for a short time and wanted to make sure to make the most of our trip. This tour really allowed us to see something unique and fit into our travel plans nicely. I would highly recommend this to others if you are looking for a once in a lifetime experience to see the Grand Canyon from above, the views were priceless!","","0","","Written August 31, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"GlobalTraveler8085","https://www.tripadvisor.com/Profile/GlobalTraveler8085","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","Destin, FL","5","Aug 2021","Grand Canyon Signature Tour from Sedona","We did the Grand Canyon Signature tour from Sedona.  Our pilot was Max, and he was excellent.  We spent 30 minutes flying over the Grand Canyon, and then had a three hour Jeep tour of the Grand Canyon National Park.  Everyone was professional, interesting and accommodating.  We would recommend this tour through Westwinds.","","0","","Written August 20, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"GeauxHolly","https://www.tripadvisor.com/Profile/GeauxHolly71291","","","5","Jul 2021 • Family","10 out of 10!","Best part of this trip was the smooth and peaceful plane ride over the canyon!  Felt safe with our professional pilot Tom!","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/4c/41/f9/grand-canyon-south-rim.jpg","Written July 9, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Caryn W","https://www.tripadvisor.com/Profile/751carynw","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","","5","Jun 2021","Great flight with Westwind!","Our family of four had a great flight over the Grand Canyon. Everyone from Westwind was great - from booking with Denienne to the amazing flight with Paul. We each had our own windows to enjoy the beautiful views. It was a perfect way to see so much of the canyon in our limited time there. Would fly with them again any time.","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/1d/c0/80/view-of-the-confluence.jpg","Written June 9, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Mike G","https://www.tripadvisor.com/Profile/mikeglikestotravel","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg","Pennsylvania Dutch Country, PA","5","May 2021","Great experience with flight and ground tour - Can highly recommend","Great service.  The narrated fly over the Canyon was helpful, our pilot added great information and all went well.  The ground tour by Jeep/Hummer was very good.  Our guide was so helpful not just at stopping at spots to see but then taking us to unique locations within the sites to see the best views and avoid the larger groups.  <br /><br />Definitely can recommend the combo flight and ground tour.","","0","https://media-cdn.tripadvisor.com/media/photo-w/1c/f8/0c/42/ground-tour-view.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/f8/0c/41/ground-tour-view.jpg","Written May 13, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
