"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Glen M","https://www.tripadvisor.com/Profile/Z6790UTglenm","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg","","5","Apr 2024 • Family","Wonderful experience.","Beautiful flight in a beautiful Beaver.  It was windy when we flew and the pilot did an outstanding job.   I highly recommend it to anyone.   We did the North Coast tour a d even saw some whales.","Family","0","","Written April 27, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Alejandraf9719","https://www.tripadvisor.com/Profile/Alejandraf9719","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","San Lorenzo, CA","5","Apr 2024","Perfect experience","The route is wonderful, the attention is spectacular and the historical data made everything seem like a movie.","","0","","Written April 21, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"DoubleDSpain","https://www.tripadvisor.com/Profile/DoubleDSpain","https://media-cdn.tripadvisor.com/media/photo-l/01/25/cd/88/doubledspain.jpg","Valencia, Spain","5","Apr 2024 • Family","Seaplane trip","2nd trip and as 1st it didn’t disappoint.<br /><br />Very professional & friendly company, which made for a very pleasurable experience.","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/db/c4/a1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/db/c4/a0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/db/c4/9f/caption.jpg","Written April 13, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Barbara J","https://www.tripadvisor.com/Profile/X4317CGbarbaraj","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","","5","Apr 2024 • Family","An amazing Seaplane Adventure...over the top!!","This was so much better than I had expected.  From booking the flight to the actual experience.  Everyone was so friendly and helpful!  Mary Lee welcomed us as if we were family.  I took my dad for his 80th birthday.   He forgot his coat (if you go, you should bring a jacket), so Mary Lee immediately helped us get a sweatshirt with no delays.  <br />There were six of us total and what a great day!  My 79 year old mom almost didn't go because she was nervous about climbing into the plane but Aaron the pilot along with Renato (Ren) made her feel safe and secure as she boarded and de-boarded.  They were awesome!<br />Up in the air, the views were incredible, Aaron shared the history of the Bay with us over the headsets that we were available for us on the flight.  I've lived in the area for over 40 years and I was surprised at the tidbits that I didn't know.  <br />If you've ever thought about riding in a SeaPlane, don't delay!  It was seriously a blast and a lifelong memory!  <br />Thank you Mary Lee, Aaron and Renato - we had an amazing tour and thank you to Ann (for all the helpful email correspondence)!","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/d4/42/2e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/d4/42/2d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/d4/41/a6/caption.jpg","Written April 9, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Scott S","https://www.tripadvisor.com/Profile/A6923TWscotts","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","","5","Apr 2024 • Solo","Awesome fun!","My flight on Sunday was awesome. As a native of San Francisco, I was very impressed with Aaron's local knowledge. Also, being a commercially rated seaplane pilot myself, I was thoroughly impressed with the quality of the operation. Aaron's piloting skills are extremely impressive. Overall, Seaplane Adventures was ""over the top"" in terms of fun and safety!","Solo","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/d2/4d/74/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/d2/4d/73/caption.jpg","Written April 8, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"HelenaKBozac","https://www.tripadvisor.com/Profile/HelenaKBozac","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","San Jose, CA","5","Mar 2024","Excellent!!","My husband received this as a birthday gift from us. From front desk to pilot he had the best experience. Stuff was kind, patient and super knowledgeable. The helicopter ride was exceptional and truly once in a lifetime experience. Worth every penny. We will definitely plan another trip as a family. ","","0","","Written April 1, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Susan","https://www.tripadvisor.com/Profile/Susanotoole","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","Dublin, Ireland","5","Mar 2024","Amazing!","We had the most amazing flight in the helicopter.  It was a unique experience and is highly recommended it.  Well run, friendly and a must do for any tourist ","","0","","Written March 31, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Inspire19286113859","https://www.tripadvisor.com/Profile/Inspire19286113859","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","","5","Mar 2024 • Couples","Amazing Tout","Such a cool experience. We did an hour tour and I would highly recommend the hour. Seeing the coast of Northern California and the city were incredible.","Couples","0","","Written March 24, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"AsifMasood70","https://www.tripadvisor.com/Profile/AsifMasood70","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","Little Rock, AR","5","Mar 2024 • Family","Loads of fun","It was convenient to make reservations. The staff was very professional. The pick and drop service comes real handy. Above all, this was one of the best ride we had. ","Family","0","","Written March 20, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Amanda J","https://www.tripadvisor.com/Profile/M7949FOamandaj","https://media-cdn.tripadvisor.com/media/photo-s/1c/5e/7a/d5/amanda-j.jpg","Dallas, TX","5","Mar 2024 • Couples","What a view!","Very knowledgeable helicopter pilot! I got some great photos and learned a lot about the area.  I would highly recommend this group for a seaplane or helicopter tour.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/a4/77/3e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/a4/77/3d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/a4/77/3c/caption.jpg","Written March 16, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
